Sink ID, Process ID, Thread ID, Time (Ticks), Text
STREAM_STDOUT,400673,1073807363,35963901190,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,35997008587,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36024769717,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36057961771,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36087842173,"885: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,36088108057,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36119178781,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36146692003,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36179945725,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36207776209,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36240911728,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36274310887,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36301903729,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36334985599,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36362942053,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36396158293,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36425772265,"896: fps 10.82  ms/f 92.45 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,36426037237,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36457305547,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36484641076,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36518030059,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36545800843,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36579061129,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36612307570,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36640006291,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36673042066,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36701044162,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36734377114,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36764051833,"907: fps 10.80  ms/f 92.58 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,36764333509,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36795517957,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36822899665,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36856094686,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36883650088,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36917146198,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36950300167,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,36977883442,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37011244654,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37039179487,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37072330003,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37102384705,"918: fps 10.80  ms/f 92.58 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,37102653409,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37133266033,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37160888911,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37194314545,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37222008310,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37255103281,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37283205169,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37316319355,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37349144641,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37376960575,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37410111793,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37440343558,"929: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,37440612478,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37471657771,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37499053573,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37532219113,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37559880163,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37593230698,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37620908776,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37654112359,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37687392631,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37715088193,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37748209981,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37778321431,"940: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,37778588317,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37809626161,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37837213489,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37870194463,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37898099821,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37931263093,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37958921197,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,37992258163,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38025443668,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38053065574,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38086414009,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38116635133,"951: fps 10.80  ms/f 92.56 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,38116907059,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38147916592,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38174755858,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38208386287,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38235930355,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38269200529,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38296947757,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38330403640,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38358082771,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38391019561,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38424502489,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38454327613,"962: fps 10.82  ms/f 92.43 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,38454599614,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38485599631,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38513203363,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38546495761,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38574078511,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38607096811,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38634931669,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38668507780,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38695938523,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38729336077,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38762504200,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38792591269,"973: fps 10.80  ms/f 92.57 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,38792859253,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38823775021,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38851213564,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38884487479,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38912173519,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38945402140,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,38973072259,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39006281791,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39034073098,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39067327675,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39095048980,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39130622059,"984: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,39130894696,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39161849914,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39189228607,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39222648082,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39250136656,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39283478755,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39311356297,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39344297527,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39372332209,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39405405283,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39432903409,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39468517099,"995: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,39468793240,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39499550821,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39527387683,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39560369902,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39588106375,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39621516967,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39649244374,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39682548799,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39710121103,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39743461495,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39771154189,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39806708524,"1006: fps 10.81  ms/f 92.54 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,39806993143,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39832287643,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39865294786,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39893134609,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39926176174,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39959642995,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,39987213109,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40020531574,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40048399252,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40081469842,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40109247142,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40144534357,"1017: fps 10.82  ms/f 92.44 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,40144817959,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40170228202,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40203419347,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40231138141,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40264482868,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40297667491,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40325383219,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40358740561,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40386205639,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40419496273,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40447169971,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40482759241,"1028: fps 10.80  ms/f 92.58 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,40483036474,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40508254441,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40541618659,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40569306859,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40602417709,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40635529417,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40663471309,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40696746667,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40724225713,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40757803078,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40785329719,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40820774560,"1039: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,40821049279,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40846466965,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40879653256,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40907254333,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40940435686,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,40968314203,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41001538939,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41034697303,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41062395403,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41095769950,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41123232811,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41158887013,"1050: fps 10.80  ms/f 92.56 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,41159262403,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41184834913,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41217576421,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41245349284,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41278515232,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41306408515,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41339577274,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41367208456,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41400430000,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41433772258,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41461396798,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41496984601,"1061: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,41497265104,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41522717311,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41555715217,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41583428209,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41616777907,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41644356130,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41677751878,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41705113681,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41738535829,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41766255901,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41799309775,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41829488812,"1072: fps 10.99  ms/f 90.98 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,41829758509,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41860656553,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41888136757,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41921401687,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41954691565,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,41982465337,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42015325843,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42043500382,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42076448407,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42104209414,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42137483521,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42167622604,"1083: fps 10.81  ms/f 92.53 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,42167888206,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42198999037,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42226309420,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42259532347,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42287376634,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42320399017,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42353756389,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42381570022,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42414607951,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42442396831,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42475842535,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42505695901,"1094: fps 10.81  ms/f 92.54 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,42505987225,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42536936083,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42564274417,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42597471289,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42625125721,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42658506799,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42686276059,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42719433739,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42752629711,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42780478483,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42813532867,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42843688645,"1105: fps 10.81  ms/f 92.51 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,42843958225,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42874857691,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42902199325,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42935698087,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42963456109,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,42996547171,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43024317835,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43057581229,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43090828054,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43118335297,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43151855170,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43181638552,"1116: fps 10.81  ms/f 92.50 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,43181910823,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43212770698,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43240233583,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43273697689,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43301331544,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43334714983,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43362366007,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43395709111,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43423345813,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43456565701,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43484326834,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43519768645,"1127: fps 10.81  ms/f 92.52 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,43520051029,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43545510697,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43578217891,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43611661435,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43639644220,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43672562290,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43700152285,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43733678965,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43761339601,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43794602230,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43822488034,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43857798079,"1138: fps 10.81  ms/f 92.49 [kernel avail main 417MB, cdram 0MB, phycont 26MB]
"
STREAM_STDOUT,400673,1073807363,43858078423,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43883349469,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43916510305,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43944251797,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,43977565015,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,44005358095,"sending to address socket:0x1 size:140 result:140
"
STREAM_STDOUT,400673,1073807363,44038430635,"sending to address socket:0x1 size:140 result:140
"
